SerialNumber,ProductName,Product,RepClass,Product Class,INTERFACE
22763,SP717MD  GRY HK,SP717MD,SP(x),IMPACT,Serial
22764,SP717M  HK,SP717M,SP(x),IMPACT,No Interface
22765,SP717M  GRY HK,SP717M,SP(x),IMPACT,No Interface
22768,SP717MU JP,SP717MU,SP(x),IMPACT,USB
22769,SP717ME3　JP　,SP717ME3,SP(x),IMPACT,Ethernet
22770,SP747MC  HK,SP747MC,SP(x),IMPACT,Parallel
22771,SP747MC  GRY HK,SP747MC,SP(x),IMPACT,Parallel
22772,SP747MD  HK,SP747MD,SP(x),IMPACT,Serial
22773,SP747MD  GRY HK,SP747MD,SP(x),IMPACT,Serial
22774,SP747M  HK,SP747M,SP(x),IMPACT,No Interface
22775,SP747M  GRY HK,SP747M,SP(x),IMPACT,No Interface
22776,SP747MME3  GRY HK,SP747ME3,SP(x),IMPACT,Ethernet
22778,SP747MU JP,SP747MU,SP(x),IMPACT,USB
22779,SP747ME3　JP,SP747ME3,SP(x),IMPACT,Ethernet
22784,SP717M  TW,SP717M,SP(x),IMPACT,No Interface
22789,SP717MD ISD,SP717MD,SP(x),IMPACT,Serial
22790,SP745MD-24　TW,SP745MD,SP(x),IMPACT,Serial
22791,SP745MD-24　GRY　TW,SP745MD,SP(x),IMPACT,Serial
22792,SP745M-24   TW,SP745M,SP(x),IMPACT,No Interface
22793,SP745M-24  GRY TW,SP745m,SP(x),IMPACT,No Interface
22794,SP747M  TW,SP747M,SP(x),IMPACT,No Interface
22797,SP747MU GRY TW,SP747MU,SP(x),IMPACT,USB
22798,SP747MU GRY GAS TW,SP747MU,SP(x),IMPACT,USB
22799,SP747MD GRY GAS TW,SP747MD,SP(x),IMPACT,Serial
22800,TSP743IIC-24,TSP743IIC,TSP700,THERMAL,Parallel
22801,NLA PDN TSP743IID-24,TSP743IID,TSP700,THERMAL,Serial
22802,NLA PDN TSP743IIU-24,TSP743IIU,TSP700,THERMAL,USB
22803,TSP743IID-24 GRY,TSP743IID,TSP700,THERMAL,Parallel
22804,TSP743IID-24  GRY,TSP743IID,TSP700,THERMAL,Serial
22805,TSP743IIU-24 GRY,TSP743IIU,TSP700,THERMAL,USB
22806,TSP743IIBI-24,TSP743IIBI,TSP700,THERMAL,Bluetooth
22807,TSP743IIBI-24    GRY,TSP743IIBI ,TSP700,THERMAL,Bluetooth
22808,TSP743IIBI-24  US,TSP743IIBI,TSP700,THERMAL,Bluetooth
22809,TSP743IIBI-24 GRY US,TSP743IIBI,TSP700,THERMAL,Bluetooth
22810,NLA PDN TSP743IIC-24,TSP743IIC,TSP700,THERMAL,Ethernet
22811,TSP743IIC-24 GRY,TSP743IIC,TSP700,THERMAL,Ethernet
22812,TSP743IIBI-24OF,TSP743IIBI,TSP700,THERMAL,Bluetooth
22813,TSP743IIBI-24OF GRY,TSP743IIBI,TSP700,THERMAL,Bluetooth
22814,TSP743IIBI-24L,TSP743IIBIL,TSP700,THERMAL,Bluetooth
22815,NLA PDN 39480610 TS,TS,TSP700,THERMAL,Bluetooth
22816,TSP743IIBI-24LOF,TSP743IIBIL,TSP700,THERMAL,Bluetooth
22817,TSP743IIBI-24LOF GRY,TSP743IIBIL,TSP700,THERMAL,Bluetooth
22818,TSP743IIBI2-24  GRY E+U,TSP743IIBI2,TSP700,THERMAL,Bluetooth
22819,TSP743IIBI3-24,TSP743IIBI3,TSP700,THERMAL,Bluetooth
22820,TSP743IIC-24C1  CH,TSP743IIC,TSP700,THERMAL,Parallel
22821,TSP743IIC-24C1 GRYCH,TSP743IIC,TSP700,THERMAL,Parallel
22822,TSP743IID-24C1  CH,TSP743IID,TSP700,THERMAL,Serial
22823,TSP743IID-24C1 GRYCH,TSP743IID,TSP700,THERMAL,Serial
22824,TSP743IIU-24C1GRYCSL,TSP743IIU,TSP700,THERMAL,USB
22825,TSP743IID-24C1   GOT,TSP743IID,TSP700,THERMAL,Serial
22826,TSP743II-24C1   GRY CSL,TSP743II,TSP700,THERMAL,Ethernet
22827,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22828,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22829,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22830,NLA PDN TSP743IID-24GRY I,TSP743IID,TSP700,THERMAL,Serial
22831,TSP743IIU-24GRY TDBUS,TSP743IIU ,TSP700,THERMAL,USB
22832,NLA PDN TSP743IIU-24GRY I,TSP743IIU,TSP700,THERMAL,USB
22833,TSP743IIU-24GY ILVT,TSP743IIUGY ,TSP700,THERMAL,USB
22834,TSP743IIU-24 GRY,TSP743IIU,TSP700,THERMAL,USB
22835,TSP743IIU-24 GY ILPH,TSP743IIUGY,TSP700,THERMAL,USB
22836,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22837,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22838,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22839,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22840,TSP743IIC-24J1  JP,TSP743IIC ,TSP700,THERMAL,Parallel
22841,TSP743IID-24J1  JP,TSP743IID ,TSP700,THERMAL,Serial
22842,TSP743IIU-24J1  JP,TSP743IIU ,TSP700,THERMAL,USB
22843,TSP743IIC-24J1 GRYJP,TSP743IIC,TSP700,THERMAL,Parallel
22844,TSP743IID-24J1 GRYJP,TSP743IID,TSP700,THERMAL,Serial
22845,TSP743IIU-24J1 GRYJP,TSP743IIU,TSP700,THERMAL,USB
22846,TSP743IIE2-24J1   JP,TSP743IIE2  ,TSP700,THERMAL,Ethernet
22847,TSP743IIE2-24J1GRYJP,TSP743IIE2,TSP700,THERMAL,Ethernet
22848,TSP743IIW-24J1  JP,TSP743IIW ,TSP700,THERMAL,WiFi
22849,TSP743IIW-24J1 GRYJP,TSP743IIW,TSP700,THERMAL,WiFi
22850,TSP743II-24J1  JP,TSP743II ,TSP700,THERMAL,Ethernet
22851,TSP743II-24J1 GRY JP,TSP743II,TSP700,THERMAL,Ethernet
22852,TSP743IIE3-24J1 JP,TSP743IIE3,TSP700,THERMAL,Ethernet
22853,TSP743IIE3-24J1GRYJP,TSP743IIE3,TSP700,THERMAL,Ethernet
22854,TSP743IIE3X-24J1 JP,TSP743IIE3X,TSP700,THERMAL,Ethernet
22855,TSP743IIE3X-24 GRYJP,TSP743IIE3X,TSP700,THERMAL,Ethernet
22856,TSP743IIBI-24OF   JP,TSP743IIBI ,TSP700,THERMAL,Bluetooth
22857,TSP743IIBI-24OFGRYJP,TSP743IIBI,TSP700,THERMAL,Bluetooth
22858,TSP743IIBI-24  JP,TSP743IIBI,TSP700,THERMAL,Bluetooth
22859,TSP743IIBI-24 GRY JP,TSP743IIBI,TSP700,THERMAL,Bluetooth
22860,TSP743II-24T1  TW,TSP743II ,TSP700,THERMAL,No Interface
22861,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22862,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22863,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22864,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22865,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22866,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22867,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22868,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22869,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22870,TSP743II-24K1  KR,TSP743II,TSP700,THERMAL,Ethernet
22871,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22872,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22873,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22874,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22875,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22876,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22877,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22878,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22879,TSP700II,TSP700II,TSP700,THERMAL,No Interface
22880,TSP743IIC-24 GRY ILT,TSP743IIC,TSP700,THERMAL,Parallel
22883,TSP743IID-24C1   GOT,TSP743IID,TSP700,THERMAL,Serial
22884,TSP743IID-24C1GRYCSL,TSP743IID,TSP700,THERMAL,Serial
22885,TSP743IIU-24 OKI EL,TSP743IIU,TSP700,THERMAL,USB
22886,TSP743II-24 OKI EU,TSP743II,TSP700,THERMAL,No Interface
22887,TSP743II-24OKI EU,TSP743II,TSP700,THERMAL,No Interface
22888,TSP743II-24  OKI US,TSP743II ,TSP700,THERMAL,No Interface
22889,TSP743II-24GRY OKIUS,TSP743II US,TSP700,THERMAL,No Interface
22890,TSP743II-24     PIE,TSP743II,TSP700,THERMAL,No Interface
22891,TSP743IIC-24 ,TSP743IIC,TSP700,THERMAL,Parallel
22892,TSP743IID-24 ,TSP743IID,TSP700,THERMAL,Serial
22893,TSP743IIU-24 ,TSP743IIU,TSP700,THERMAL,USB
22894,TSP743IIN-24C1 GOT,TSP743II,TSP700,THERMAL,No Interface
22895,TSP743II-24J1,TSP743II,TSP700,THERMAL,No Interface
22896,TSP743IIC-24J1,TSP743IIC,TSP700,THERMAL,Parallel
22897,TSP743IID-24J1,TSP743IID,TSP700,THERMAL,Serial
22898,TSP743IIU-24J1,TSP743IIU,TSP700,THERMAL,USB
22899,TSP743IIE3-24J1,TSP743IIE3,TSP700,THERMAL,Ethernet
22900,NLA PDN SP712MD US R,SP712MD R,SP(x),IMPACT,Serial
22901,NLA PDN SP712MD GRY US R,SP712MD R,SP(x),IMPACT,Serial
22902,NLA PDN SP712ML GRY US R,SP712MLR,SP(x),IMPACT,Ethernet
22903,SP712MDR GRY ,SP712MD R,SP(x),IMPACT,Serial
22910,NLA PDN SP742MC US R,SP742MC R,SP(x),IMPACT,Parallel
22911,NLA PDN SP742MU GRY US R,SP742MU R,SP(x),IMPACT,USB
22990,SP742MDR  AR,SP742MD R,SP(x),IMPACT,Serial
22991,NLA PDN SP742MD R GRY AR,SP742MD R,SP(x),IMPACT,Serial
23001,PDN 39632110 SM-L20,SM-L20,MOBILE,MOBILE,Bluetooth
23089,SP717MD R ISD,SP717MD R,SP(x),IMPACT,Serial
23100,SP712MC  US,SP712MC,SP(x),IMPACT,Parallel
23101,SP712MC  GRY US,SP712MC,SP(x),IMPACT,Parallel
23102,SP712MD  US,SP712MD,SP(x),IMPACT,Serial
23103,SP712MD  GRY US,SP712MD,SP(x),IMPACT,Serial
23104,SP712M  US,SP712M,SP(x),IMPACT,No Interface
23105,SP712M  GRY US,SP712M,SP(x),IMPACT,No Interface
23110,SP742MC  US,SP742MC,SP(x),IMPACT,Parallel
23111,SP742MC  GRY US,SP742MC,SP(x),IMPACT,Parallel
23112,SP742MD  US,SP742MD,SP(x),IMPACT,Serial
23113,SP742MD  GRY US,SP742MD,SP(x),IMPACT,Serial
23114,SP742M  US,SP742M,SP(x),IMPACT,No Interface
23115,SP742M  GRY US,SP742M,SP(x),IMPACT,No Interface
23116,SP742MBI  US,SP742MBI,SP(x),IMPACT,Bluetooth
23117,SP742MBI OF  US,SP742MBI,SP(x),IMPACT,Bluetooth
23118,SP742MBI  GRY US,SP742MBI,SP(x),IMPACT,Bluetooth
23119,SP742MBI OF  GRY US,SP742MBI,SP(x),IMPACT,Bluetooth
23120,SP712MC  EU,SP712MC,SP(x),IMPACT,Parallel
23121,SP712MC  GRY EU,SP712MC,SP(x),IMPACT,Parallel
23122,SP712MD  EU,SP712MD,SP(x),IMPACT,Serial
23123,SP712MD  GRY EU,SP712MD,SP(x),IMPACT,Serial
23124,SP712M  EU,SP712M,SP(x),IMPACT,No Interface
23125,SP712M  GRY EU,SP712M,SP(x),IMPACT,No Interface
23126,SP742MBI EU,SP742MBI,SP(x),IMPACT,Bluetooth
23127,SP742MBI GRY EU,SP742MBIEU,SP(x),IMPACT,Bluetooth
23128,SP742MBI OF EU,SP742MBI,SP(x),IMPACT,Bluetooth
23129,SP742MBI OF GRY EU,SP742MBI,SP(x),IMPACT,Bluetooth
23130,SP742MC  EU,SP742MC,SP(x),IMPACT,Parallel
23131,SP742MC  GRY EU,SP742MC,SP(x),IMPACT,Parallel
23132,SP742MD  EU,SP742MD,SP(x),IMPACT,Serial
23133,SP742MD  GRY EU,SP742MD,SP(x),IMPACT,Serial
23134,SP742M  EU,SP742M,SP(x),IMPACT,No Interface
23135,SP742M  GRY EU,SP742M,SP(x),IMPACT,No Interface
23136,SP742ME3  GRY EU,SP742ME3,SP(x),IMPACT,Ethernet
23137,SP742ME3  GRY EU,SP742ME3,SP(x),IMPACT,Ethernet
23140,SP712MC  UK,SP712MC,SP(x),IMPACT,Parallel
23141,SP712MC  GRY UK,SP712MC,SP(x),IMPACT,Parallel
23142,SP712MD  UK,SP712MD,SP(x),IMPACT,Serial
23143,SP712MD  GRY UK,SP712MD,SP(x),IMPACT,Serial
23144,SP712M  UK,SP712M,SP(x),IMPACT,No Interface
23145,SP712M  GRY UK,SP712M,SP(x),IMPACT,No Interface
23146,SP742MBI UK,SP742MBI,SP(x),IMPACT,Bluetooth
23147,SP742MBI GRY UK,SP742MBIUK,SP(x),IMPACT,Bluetooth
23148,SP742MBI OF UK,SP742MBI,SP(x),IMPACT,Bluetooth
23149,SP742MBI OF GRY UK,SP742MBI,SP(x),IMPACT,Bluetooth
23150,SP742MC  UK,SP742MC,SP(x),IMPACT,Parallel
23151,SP742MC  GRY UK,SP742MC,SP(x),IMPACT,Parallel
23152,SP742MD  UK,SP742MD,SP(x),IMPACT,Serial
23153,SP742MD  GRY UK,SP742MD,SP(x),IMPACT,Serial
23154,SP742M  UK,SP742M,SP(x),IMPACT,No Interface
23155,SP742M  GRY UK,SP742M,SP(x),IMPACT,No Interface
23156,SP742ME3  GRY UK,SP742ME3,SP(x),IMPACT,Ethernet
23157,SP742ME3  GRY UK,SP742ME3,SP(x),IMPACT,Ethernet
23159,SP700,SP700,SP(x),IMPACT,No Interface
23166,SP742MBI2  US,SP742MBI2,SP(x),IMPACT,Bluetooth
23167,SP742MBI2 OF  US,SP742MBI2,SP(x),IMPACT,Bluetooth
23168,SP742MBI2  GRY US,SP742MBI2,SP(x),IMPACT,Bluetooth
23169,SP742MBI2 OF  GRY US,SP742MBI2,SP(x),IMPACT,Bluetooth
23176,SP742MBI2 EU,SP742MBI2,SP(x),IMPACT,Bluetooth
23177,SP742MBI2 GRY EU,SP742MBI2EU,SP(x),IMPACT,Bluetooth
23178,SP742MBI2 OF EU,SP742MBI2,SP(x),IMPACT,Bluetooth
23179,SP742MBI2 OF GRY EU,SP742MBI2,SP(x),IMPACT,Bluetooth
23186,SP742MBI2 UK,SP742MBI2,SP(x),IMPACT,Bluetooth
23187,SP742MBI2 GRY UK,SP742MBI2UK,SP(x),IMPACT,Bluetooth
23188,SP742MBI2 OF UK,SP742MBI2,SP(x),IMPACT,Bluetooth
23189,SP742MBI2 OF GRY UK,SP742MBI2,SP(x),IMPACT,Bluetooth
23200,SP712M R  US,SP712MR,SP(x),IMPACT,No Interface
23202,SP700R,SP700R,SP(x),IMPACT,No Interface
23204,SP700R,SP700R,SP(x),IMPACT,No Interface
23205,SP700R,SP700R,SP(x),IMPACT,No Interface
23206,SP700R,SP700R,SP(x),IMPACT,No Interface
23207,SP700R,SP700R,SP(x),IMPACT,No Interface
23208,SP700R,SP700R,SP(x),IMPACT,No Interface
23209,SP700R,SP700R,SP(x),IMPACT,No Interface
23210,SP712M R  GRY US,SP712MR,SP(x),IMPACT,No Interface
23211,SP742M R  GRY US,SP742MR,SP(x),IMPACT,No Interface
23212,SP700R,SP700R,SP(x),IMPACT,No Interface
23214,SP700R,SP700R,SP(x),IMPACT,No Interface
23216,SP700R,SP700R,SP(x),IMPACT,No Interface
23217,SP700R,SP700R,SP(x),IMPACT,No Interface
23218,SP700R,SP700R,SP(x),IMPACT,No Interface
23219,SP700R,SP700R,SP(x),IMPACT,No Interface
23220,SP712M R  EU,SP712MR,SP(x),IMPACT,No Interface
23221,SP742M R  EU,SP742MR,SP(x),IMPACT,No Interface
23222,SP700R,SP700R,SP(x),IMPACT,No Interface
23223,SP700R,SP700R,SP(x),IMPACT,No Interface
23224,SP700R,SP700R,SP(x),IMPACT,No Interface
23226,SP700R,SP700R,SP(x),IMPACT,No Interface
23228,SP700R,SP700R,SP(x),IMPACT,No Interface
23229,SP700R,SP700R,SP(x),IMPACT,No Interface
23230,SP712M R  GRY EU,SP712MR,SP(x),IMPACT,No Interface
23231,SP742M R  GRY EU,SP742MR,SP(x),IMPACT,No Interface
23232,SP700R,SP700R,SP(x),IMPACT,No Interface
23233,SP700R,SP700R,SP(x),IMPACT,No Interface
23234,SP700R,SP700R,SP(x),IMPACT,No Interface
23235,SP700R,SP700R,SP(x),IMPACT,No Interface
23236,SP700R,SP700R,SP(x),IMPACT,No Interface
23238,SP700R,SP700R,SP(x),IMPACT,No Interface
23240,SP712M R  UK,SP712MR,SP(x),IMPACT,No Interface
23241,SP742M R  UK,SP742MR,SP(x),IMPACT,No Interface
23242,SP700R,SP700R,SP(x),IMPACT,No Interface
23243,SP700R,SP700R,SP(x),IMPACT,No Interface
23244,SP700R,SP700R,SP(x),IMPACT,No Interface
23245,SP700R,SP700R,SP(x),IMPACT,No Interface
23246,SP700R,SP700R,SP(x),IMPACT,No Interface
23247,SP700R,SP700R,SP(x),IMPACT,No Interface
23248,SP700R,SP700R,SP(x),IMPACT,No Interface
23250,SP712M R  GRY UK,SP712MR,SP(x),IMPACT,No Interface
23252,SP700R,SP700R,SP(x),IMPACT,No Interface
23253,SP700R,SP700R,SP(x),IMPACT,No Interface
23254,SP700R,SP700R,SP(x),IMPACT,No Interface
23255,SP700R,SP700R,SP(x),IMPACT,No Interface
23256,SP700R,SP700R,SP(x),IMPACT,No Interface
23257,NLA PDN TSP143PU-24 PUSB,TSP143PUPUSB,SP(x),IMPACT,No Interface
23258,SP700R,SP700R,SP(x),IMPACT,No Interface
23259,SP700R,SP700R,SP(x),IMPACT,No Interface
23260,SP700R,SP700R,SP(x),IMPACT,No Interface
23262,SP700R,SP700R,SP(x),IMPACT,No Interface
23264,SP700R,SP700R,SP(x),IMPACT,No Interface
23265,SP700R,SP700R,SP(x),IMPACT,No Interface
23266,SP700R,SP700R,SP(x),IMPACT,No Interface
23267,SP700R,SP700R,SP(x),IMPACT,No Interface
23268,SP700R,SP700R,SP(x),IMPACT,No Interface
23269,SP700R,SP700R,SP(x),IMPACT,No Interface
23270,SP700R,SP700R,SP(x),IMPACT,No Interface
23271,SP700R,SP700R,SP(x),IMPACT,No Interface
23272,SP700R,SP700R,SP(x),IMPACT,No Interface
23273,SP700R,SP700R,SP(x),IMPACT,No Interface
23274,SP700R,SP700R,SP(x),IMPACT,No Interface
23275,SP700R,SP700R,SP(x),IMPACT,No Interface
23276,SP700R,SP700R,SP(x),IMPACT,No Interface
23277,SP700R,SP700R,SP(x),IMPACT,No Interface
23278,SP700R,SP700R,SP(x),IMPACT,No Interface
23279,SP700R,SP700R,SP(x),IMPACT,No Interface
23280,SP700R,SP700R,SP(x),IMPACT,No Interface
23281,SP700R,SP700R,SP(x),IMPACT,No Interface
23282,SP700R,SP700R,SP(x),IMPACT,No Interface
23283,SP700R,SP700R,SP(x),IMPACT,No Interface
23284,SP700R,SP700R,SP(x),IMPACT,No Interface
23285,SP700R,SP700R,SP(x),IMPACT,No Interface
23286,SP700R,SP700R,SP(x),IMPACT,No Interface
23287,SP700R,SP700R,SP(x),IMPACT,No Interface
23288,SP700R,SP700R,SP(x),IMPACT,No Interface
23289,SP700R,SP700R,SP(x),IMPACT,No Interface
23290,SP700R,SP700R,SP(x),IMPACT,No Interface
23291,SP700R,SP700R,SP(x),IMPACT,No Interface
23292,SP700R,SP700R,SP(x),IMPACT,No Interface
23293,SP700R,SP700R,SP(x),IMPACT,No Interface
23294,SP700R,SP700R,SP(x),IMPACT,No Interface
23295,SP700R,SP700R,SP(x),IMPACT,No Interface
23296,SP700R,SP700R,SP(x),IMPACT,No Interface
23297,SP700R,SP700R,SP(x),IMPACT,No Interface
23298,SP700R,SP700R,SP(x),IMPACT,No Interface
23299,SP700R,SP700R,SP(x),IMPACT,No Interface
23300,TSP651C-24,TSP651C,TSP650,THERMAL,Parallel
23301,NLA PDN TSP651C-24 GRY,TSP651C,TSP650,THERMAL,Parallel
23302,TSP654C-24,TSP654C,TSP650,THERMAL,Parallel
23303,TSP654C-24  GRY,TSP654C,TSP650,THERMAL,Parallel
23304,TSP651D-24,TSP651D,TSP650,THERMAL,Serial
23305,TSP651D-24  GRY,TSP651D,TSP650,THERMAL,Serial
23306,TSP654D-24,TSP654D,TSP650,THERMAL,Serial
23307,NLA PDN TSP113PU-24 GRY P,TSP113PUP,TSP650,THERMAL,Serial
23308,TSP650,TSP650,TSP650,THERMAL,No Interface
23309,NLA 37967760 TSP654,TSP654,TSP650,THERMAL,Serial
23310,NLA PDN TSP651D-24,TSP651D,TSP650,THERMAL,No Interface
23311,NLA PDN TSP651U-24,TSP651U,TSP650,THERMAL,No Interface
23312,NLA PDN TSP654C-24,TSP654C,TSP650,THERMAL,No Interface
23313,NLA PDN TSP654C-24 GRY,TSP654C,TSP650,THERMAL,No Interface
23314,NLA PDN TSP654U-24 GRY,TSP654U,TSP650,THERMAL,USB
23315,TSP650,TSP650,TSP650,THERMAL,No Interface
23316,TSP650,TSP650,TSP650,THERMAL,No Interface
23317,TSP650,TSP650,TSP650,THERMAL,No Interface
23318,TSP650,TSP650,TSP650,THERMAL,No Interface
23319,TSP650,TSP650,TSP650,THERMAL,No Interface
23320,TSP654C-24C1  CH,TSP654CC ,TSP650,THERMAL,Parallel
23321,TSP654C-24C1  GRY CH,TSP654CC,TSP650,THERMAL,Parallel
23322,TSP654D-24C1  CH,TSP654DC ,TSP650,THERMAL,Serial
23323,TSP654D-24C1  GRY CH,TSP654DC,TSP650,THERMAL,Serial
23324,TSP654U-24 C1 CH,TSP654UC,TSP650,THERMAL,USB
23325,TSP650,TSP650,TSP650,THERMAL,No Interface
23326,TSP654-,TSP654,TSP650,THERMAL,No Interface
,24C1 CH,,,,
23327,TSP654-,TSP654,TSP650,THERMAL,No Interface
,24C1 GRY CH,,,,
23328,TSP650,TSP650,TSP650,THERMAL,No Interface
23329,TSP650,TSP650,TSP650,THERMAL,No Interface
23330,TSP650,TSP650,TSP650,THERMAL,No Interface
23331,TSP650,TSP650,TSP650,THERMAL,No Interface
23332,TSP650,TSP650,TSP650,THERMAL,No Interface
23333,TSP650,TSP650,TSP650,THERMAL,No Interface
23334,TSP650,TSP650,TSP650,THERMAL,No Interface
23335,TSP650,TSP650,TSP650,THERMAL,No Interface
23336,TSP650,TSP650,TSP650,THERMAL,No Interface
23337,TSP650,TSP650,TSP650,THERMAL,No Interface
23338,TSP650,TSP650,TSP650,THERMAL,No Interface
23339,TSP650,TSP650,TSP650,THERMAL,No Interface
23340,TSP654-24J1  JP,TSP654 ,TSP650,THERMAL,No Interface
23341,TSP654-24J1   GRY JP,TSP654 ,TSP650,THERMAL,No Interface
23342,TSP654C-24J1  JP,TSP654C ,TSP650,THERMAL,Parallel
23343,TSP654C-24J1  GRY JP,TSP654C,TSP650,THERMAL,Parallel
23344,TSP654D-24J1  JP,TSP654D ,TSP650,THERMAL,Serial
23345,TSP654D-24J1  GRY JP,TSP654D,TSP650,THERMAL,Serial
23346,TSP654U-24J1  JP,TSP654U ,TSP650,THERMAL,USB
23347,TSP654U-24J1  GRY JP,TSP654U,TSP650,THERMAL,USB
23348,TSP654E2-24J1  JP,TSP654E2 ,TSP650,THERMAL,Ethernet
23349,TSP654E2-24J1 GRY JP,TSP654E2,TSP650,THERMAL,Ethernet
23350,TSP654E3-24J1  JP,TSP654E3 ,TSP650,THERMAL,Ethernet
23351,TSP654E3-24J1 GRY JP,TSP654E3,TSP650,THERMAL,Ethernet
23352,TSP650,TSP650,TSP650,THERMAL,No Interface
23353,TSP650,TSP650,TSP650,THERMAL,No Interface
23354,TSP650,TSP650,TSP650,THERMAL,No Interface
23355,TSP650,TSP650,TSP650,THERMAL,No Interface
23356,TSP650,TSP650,TSP650,THERMAL,No Interface
23357,TSP650,TSP650,TSP650,THERMAL,No Interface
23358,TSP650,TSP650,TSP650,THERMAL,No Interface
23359,TSP650,TSP650,TSP650,THERMAL,No Interface
23360,TSP651-24T1  TW,TSP651 ,TSP650,THERMAL,No Interface
23361,TSP651-24T1   GRY TW,TSP651 ,TSP650,THERMAL,No Interface
23362,TSP654-24T1  TW,TSP654 ,TSP650,THERMAL,No Interface
23363,TSP654-24T1   GRY TW,TSP654 ,TSP650,THERMAL,No Interface
23364,TSP654D-24T1  TW,TSP654D ,TSP650,THERMAL,Serial
23365,TSP654D-24T1  GRY TW,TSP654D,TSP650,THERMAL,Serial
23366,TSP650,TSP650,TSP650,THERMAL,No Interface
23367,TSP650,TSP650,TSP650,THERMAL,No Interface
23368,TSP650,TSP650,TSP650,THERMAL,No Interface
23369,TSP650,TSP650,TSP650,THERMAL,No Interface
23370,TSP650,TSP650,TSP650,THERMAL,No Interface
23371,TSP650,TSP650,TSP650,THERMAL,No Interface
23372,TSP650,TSP650,TSP650,THERMAL,No Interface
23373,TSP650,TSP650,TSP650,THERMAL,No Interface
23374,TSP650,TSP650,TSP650,THERMAL,No Interface
23375,TSP650,TSP650,TSP650,THERMAL,No Interface
23376,TSP650,TSP650,TSP650,THERMAL,No Interface
23377,TSP650,TSP650,TSP650,THERMAL,No Interface
23378,TSP650,TSP650,TSP650,THERMAL,No Interface
23379,TSP650,TSP650,TSP650,THERMAL,No Interface
23380,TSP654C-24 OKI EU,TSP654C,TSP650,THERMAL,Parallel
23381,TSP654C-24,TSP654C,TSP650,THERMAL,Parallel
,GRY OKI EU, ,,,
23382,TSP654D-24 OKI EU,TSP654D,TSP650,THERMAL,Serial
23383,TSP654D-24,TSP654D,TSP650,THERMAL,Serial
,GRY OKI EU, ,,,
23384,TSP654U-24 OKI EU,TSP654U,TSP650,THERMAL,USB
23385,TSP654U-24,TSP654U,TSP650,THERMAL,USB
,GRY OKI EU, ,,,
23386,TSP654E-24 OKI EU,TSP654E,TSP650,THERMAL,Ethernet
23387,TSP654E-24,TSP654E,TSP650,THERMAL,Ethernet
,GRY OKI EU, ,,,
23388,TSP654U-24,TSP654U,TSP650,THERMAL,USB
,GRY OKI US, ,,,
23389,TSP654D-24,TSP654D,TSP650,THERMAL,Serial
,J1 GLY, GLY,,,
23390,TSP651D-24  NIK,TSP651D NIK,TSP650,THERMAL,Serial
23391,TSP651D-24  NCH,TSP651D NCH,TSP650,THERMAL,Serial
23393,TSP654D-24  GRY OSN,TSP654DOSN,TSP650,THERMAL,Serial
23394,TSP654-24,TSP654,TSP650,THERMAL,No Interface
,OKI US,,,,
23395,TSP654-24,TSP654,TSP650,THERMAL,No Interface
,GRY OKI US, ,,,
23396,TSP650,TSP650,TSP650,THERMAL,No Interface
23397,TSP650,TSP650,TSP650,THERMAL,No Interface
23398,TSP650,TSP650,TSP650,THERMAL,No Interface
23399,TSP650,TSP650,TSP650,THERMAL,No Interface
23400,TSP113GT  WHT US,TSP113GT,TSP100,THERMAL,No Interface
23401,TSP113GT  BLK US,TSP113GT,TSP100,THERMAL,No Interface
23402,TSP143GT  WHT US,TSP143GT,TSP100,THERMAL,No Interface
23403,TSP143GT  BLK US,TSP143GT,TSP100,THERMAL,No Interface
23404,TSP143GT   GRY US,TSP143GT,TSP100,THERMAL,No Interface
23405,TSP113LAN  US,TSP113LAN,TSP100,THERMAL,Ethernet
23406,TSP113LAN  GRY US,TSP113LAN,TSP100,THERMAL,Ethernet
23407,TSP143LAN  US,TSP143LAN,TSP100,THERMAL,Ethernet
23408,TSP143LAN  GRY US,TSP143LAN,TSP100,THERMAL,Ethernet
